socialHeadline,headline,urlAlias,updatedDate
"""China crackdown shows US social media giants becoming ‘more proactive’""","""Crackdown on Chinese accounts shows US social media giants becoming ‘more proactive’""",https://scmp.com/print/news/china/diplomacy/article/3024282/crackdown-chinese-accounts-shows-us-social-media-giants,25/08/2019 15:59
"""Residents besiege property firm over access changes during protests""","""Hong Kong protests: residents angry at access changes during demonstration besiege property management firm for second day""",https://scmp.com/print/news/hong-kong/society/article/3024276/hong-kong-protests-residents-angry-access-changes-during,25/08/2019 14:15
"""China set to step up tear gas production as demand booms""","""China set to step up tear gas production as demand for crowd control weapons booms at home and abroad""",https://scmp.com/print/news/china/military/article/3024260/china-set-step-tear-gas-production-demand-crowd-control-weapons,25/08/2019 15:59
"""As it happened: shot fired after police attacked in street by protesters""","""As it happened: shot fired as police draw revolvers after officers are chased down street by protesters in Hong Kong""",https://scmp.com/print/news/hong-kong/politics/article/3024259/hong-kong-protesters-back-out-streets-mtr-corporation-again,26/08/2019 08:49
"""Carrie Lam pressed by local leaders to meet Hong Kong protesters’ demands""","""Chief Executive Carrie Lam pressed by range of Hong Kong leaders to meet top demands of anti-government protesters, sources say""",https://scmp.com/print/news/hong-kong/politics/article/3024230/chief-executive-carrie-lam-pressed-range-hong-kong-leaders,25/08/2019 01:35
"""Chaos, tear gas and violence return to the streets of Hong Kong""","""Chaos, tear gas and violence return to streets of Hong Kong as protesters clash with police""",https://scmp.com/print/news/hong-kong/politics/article/3024231/chaos-tear-gas-and-violence-return-streets-hong-kong,24/08/2019 18:57
"""Political heavyweights say Beijing has right to intervene in Hong Kong""","""Political heavyweights say Beijing has right to intervene to resolve crisis in Hong Kong""",https://scmp.com/print/news/china/politics/article/3024233/political-heavyweights-say-beijing-has-right-intervene-resolve,24/08/2019 19:01
"""Government supporters target journalists at RTHK protest""","""Hong Kong government supporters’ protest targets ‘biased’ journalists at public broadcaster RTHK’s headquarters""",https://scmp.com/print/news/hong-kong/politics/article/3024225/government-supporters-target-journalists-protest-outside,24/08/2019 15:44
"""Cathay orders workers to ignore union’s call to besiege its airport offices""","""Cathay Pacific warns workers against protesting at its Hong Kong International Airport offices on union’s orders""",https://scmp.com/print/news/hong-kong/politics/article/3024220/cathay-pacific-warns-workers-against-protesting-its-hong,24/08/2019 15:44
"""United Airlines suspends flights from Chicago, citing weak demand""","""United Airlines suspends non-stop flights between Chicago and Hong Kong, citing weak demand amid anti-government protest crisis""",https://scmp.com/print/news/hong-kong/transport/article/3024214/united-airlines-cancels-non-stop-flights-between-chicago,24/08/2019 15:44
"""As it happened: More than two dozen arrests in police operations after chaotic day of protests""","""As it happened: more than two dozen arrests after chaotic day of protests in Hong Kong, as police are attacked with petrol bombs and tear gas is fired  """,https://scmp.com/print/news/hong-kong/politics/article/3024202/tensions-rise-kwun-tong-march-protesters-block-roads,24/08/2019 17:07
"""Beyond laser pointers and tear gas: the history of Sham Shui Po""","""Beyond laser pointers and tear gas: the history of Sham Shui Po, Hong Kong’s poorest district""",https://scmp.com/print/news/hong-kong/politics/article/3023974/beyond-laser-pointers-and-tear-gas-history-sham-shui-po,24/08/2019 04:25
"""Hongkongers confront MTR staff over closure of train services before protest""","""Angry residents confront Hong Kong’s MTR staff over closure of train services and stations on Kwun Tong line before protest march""",https://scmp.com/print/news/hong-kong/transport/article/3024198/hong-kongs-mtr-corp-announces-suspension-train-services,24/08/2019 14:04
"""From Huawei to Hong Kong: China set to weigh heavily on G7 leaders’ minds""","""From Huawei to Hong Kong: why China is likely to weigh heavily on G7 leaders’ minds""",https://scmp.com/print/news/china/diplomacy/article/3024143/huawei-hong-kong-why-china-likely-weigh-heavily-g7-leaders,24/08/2019 07:57
"""‘Hope is in the people’: Hongkongers resist urge to leave protest-stricken city""","""Why I will not leave Hong Kong: the protest-weary residents vowing to stay and help heal divided city""",https://scmp.com/print/news/hong-kong/society/article/3024131/why-i-will-not-leave-hong-kong-protest-weary-residents,24/08/2019 00:37
"""Failed but undeterred, protesters plan to disrupt airport traffic next weekend""","""Failing to jam airport-bound traffic on Saturday, Hong Kong’s anti-government protesters vow to return with disruption plan next weekend""",https://scmp.com/print/news/hong-kong/politics/article/3024188/set-aside-extra-time-airport-commute-hong-kong-authorities,24/08/2019 15:44
"""Hong Kong’s human chains may add to Beijing’s ‘colour revolution’ fears""","""Hong Kong’s human chains may add to Beijing’s fears of emerging ‘colour revolution’""",https://scmp.com/print/news/china/politics/article/3024173/hong-kongs-human-chains-may-add-beijings-fears-emerging-colour,24/08/2019 03:02
"""In Lithuania, cheers and support as Hong Kong embraces the ‘Baltic Way’""","""‘They want freedom the same way we wanted it’: Cheers and support in Lithuania as Hong Kong embraces the ‘Baltic Way’""",https://scmp.com/print/news/hong-kong/politics/article/3024175/they-want-freedom-same-way-we-wanted-it-cheers-and-support,23/08/2019 16:53
"""Authorities prepare contingency plans as new airport protests loom""","""Authorities prepare contingency plans as protesters aim to return to Hong Kong airport on Saturday despite renewal of injunction against demonstrations""",https://scmp.com/print/news/hong-kong/politics/article/3024170/authorities-prepare-contingency-plans-protesters-aim-return,23/08/2019 15:41
"""Visions of unity as estimated 210,000 form 60km of human chains""","""Demonstrators offer sparkling visions of unity as an estimated 210,000 people form 60km of human chains to encircle city in ‘Hong Kong Way’""",https://scmp.com/print/news/hong-kong/politics/article/3024169/demonstrators-offer-sparkling-visions-unity-human-chains,24/08/2019 03:06
"""Woman protester accuses Hong Kong police of humiliating strip-search""","""Woman arrested at anti-government protest accuses Hong Kong police of humiliating and unnecessary strip-search""",https://scmp.com/print/news/hong-kong/politics/article/3024164/woman-arrested-anti-government-protest-accuses-hong-kong,23/08/2019 16:18
"""Identification of riot officers ‘unsatisfactory’, police watchdog says""","""Identification of Hong Kong riot officers using undisclosed codes on helmets is ‘unsatisfactory’, police watchdog says, calling for clarity and accountability""",https://scmp.com/print/news/hong-kong/politics/article/3024160/identification-hong-kong-riot-officers-using-undisclosed,23/08/2019 15:21
"""MTR Corp wins injunction to keep protesters off railway property""","""MTR Corporation wins injunction to keep Hong Kong protesters off railway property after protests at stations this week""",https://scmp.com/print/news/hong-kong/transport/article/3024161/mtr-corporation-may-seek-injunction-keep-hong-kong,23/08/2019 15:41
"""Hong Kong protester who suffered severe eye injury not blinded: source""","""Woman who suffered severe eye injury during Hong Kong protest has not gone blind, hospital source says""",https://scmp.com/print/news/hong-kong/politics/article/3024147/woman-who-suffered-severe-eye-injury-during-hong-kong,23/08/2019 15:33
"""Two men appear in court on rioting charges in relation to Yuen Long attack""","""Two men charged with rioting in relation to attack at Yuen Long MTR station ordered by Hong Kong court to stay away from scene of incident and obey curfew""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3024107/two-men-charged-rioting-relation-attack-yuen-long-mtr,23/08/2019 15:20
"""Trainee lawyer accused of police hate speech can work in city, says DOJ""","""Trainee Hong Kong lawyer can join legal profession, says justice department, after letter accused him of posting hate speech against police online""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3024025/trainee-hong-kong-lawyer-can-join-legal-profession,23/08/2019 15:20
"""Police watchdog member walks back support for officers not wearing ID numbers""","""Police watchdog member walks back support for officers not wearing ID numbers amid Hong Kong anti-government protests""",https://scmp.com/print/news/hong-kong/politics/article/3024019/police-watchdog-member-walks-back-support-officers-not,23/08/2019 03:31
"""Hong Kong airport protest limitations extended indefinitely""","""High Court extends injunction on protests at Hong Kong International Airport ahead of fresh round of demonstrations""",https://scmp.com/print/news/hong-kong/politics/article/3024017/court-extends-injunction-protests-hong-kong-airport-ensure,23/08/2019 12:33
"""Canadian consulate in Hong Kong halts mainland China visits for staff""","""Canadian consulate in Hong Kong halts mainland China visits after Simon Cheng detention""",https://scmp.com/print/news/china/diplomacy/article/3024015/canadian-consulate-hong-kong-halts-mainland-china-visits-after,23/08/2019 15:41
"""Two exits at Kwai Fong MTR station closed after late-night protest damage""","""Hong Kong MTR station partially closed after protesters damage facilities in late-night gathering""",https://scmp.com/print/news/hong-kong/transport/article/3024014/hong-kong-mtr-station-partially-closed-after-protesters,23/08/2019 09:52
"""Gentle approach makes Hong Kong police officer a force for good online""","""Hong Kong protests: gentler approach to resolving stand-offs ‘worth considering’, says police officer whose efforts to persuade youths to go home went viral online""",https://scmp.com/print/news/hong-kong/article/3023989/hong-kong-protests-gentler-approach-resolving-stand-offs-worth,23/08/2019 02:21
"""Gas mask sales soar in Taiwan as Hong Kong protesters seek fresh supplies""","""Gas mask sales soar in Taiwan as Hong Kong protesters seek fresh supplies""",https://scmp.com/print/news/china/politics/article/3023979/gas-mask-sales-soar-taiwan-hong-kong-protesters-seek-fresh,23/08/2019 00:22
"""Under pressure from Beijing, Hong Kong railway firm gets tough on protests""","""Hong Kong railway firm MTR Corporation bows to Beijing pressure over anti-government protests""",https://scmp.com/print/news/hong-kong/transport/article/3023984/hong-kong-railway-firm-mtr-corporation-bows-beijing,23/08/2019 00:39
"""Young mainland Chinese question their place in Hong Kong""","""Hong Kong protests: young, educated mainland Chinese are questioning their place in the city""",https://scmp.com/print/news/hong-kong/politics/article/3023896/disillusioned-drifters-why-young-educated-chinese-wonder,25/08/2019 01:22
"""YouTube suspends 210 channels with alleged ties to Chinese government""","""Google’s YouTube suspends 210 channels alleged to have ties to the Chinese government""",https://scmp.com/print/news/china/diplomacy/article/3023997/googles-youtube-suspends-210-channels-alleged-have-ties,23/08/2019 12:07
"""Mike Pompeo rejects tying release of Canadians in China to Huawei case""","""Mike Pompeo says US is pressing China to release detained Canadians, but rejects linkage to Huawei case""",https://scmp.com/print/news/china/diplomacy/article/3023995/mike-pompeo-says-us-pressing-china-release-detained-canadians,23/08/2019 14:47
"""Cathay Dragon cabin crew union leader has job ‘terminated’""","""Cathay Dragon cabin crew union leader becomes latest casualty of Hong Kong’s political crisis after her employment is ‘terminated’""",https://scmp.com/print/news/hong-kong/politics/article/3023987/cabin-crew-union-leader-cathay-dragon-becomes-latest,22/08/2019 23:14
"""Protest crisis hammers Hong Kong’s core industries – with no end in sight ""","""Hong Kong’s core industries hammered by anti-government protest crisis with deep drops in retail, tourism and stock market
 """,https://scmp.com/print/news/hong-kong/hong-kong-economy/article/3023985/hong-kongs-core-industries-hammered-anti,25/08/2019 09:03
"""Students from 10 universities, 100 schools set to join class boycott""","""Hong Kong protests: students from 10 universities and more than 100 secondary schools expected to join class boycott""",https://scmp.com/print/news/hong-kong/politics/article/3023982/hong-kong-protests-students-10-universities-and-more-100,22/08/2019 19:28
"""Pro-Beijing lawmaker sues democrats for linking her to Yuen Long attack""","""Pro-Beijing lawmaker Alice Mak sues two Hong Kong democrats for defamation, accusing them of linking her to Yuen Long attack""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3023946/pro-beijing-lawmaker-alice-mak-sues-two-hong-kong,22/08/2019 14:46
"""Britain in urgent quest for contact with Hong Kong consulate worker""","""Britain in urgent quest for contact with Hong Kong consulate employee Simon Cheng Man-kit""",https://scmp.com/print/news/china/politics/article/3023939/british-consulate-employee-simon-cheng-man-kit-detained,22/08/2019 16:03
"""Eyeing safe haven, Hong Kong millionaires flock to Australia amid unrest""","""Australia sees rush of Hong Kong millionaires as unrest rumbles on""",https://scmp.com/print/news/asia/australasia/article/3023937/australia-sees-rush-hong-kong-millionaires-unrest-rumbles,19/12/2019 02:02
"""Two men hit with riot charges over railway station attack""","""Two Hong Kong men hit with riot charges over attack on anti-government protesters at Yuen Long MTR station""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3023895/two-hong-kong-men-hit-riot-charges-over-mob-attack,22/08/2019 16:04
"""Man accused of stabbing three at symbol of protest in Hong Kong denied bail""","""Hong Kong man accused of stabbing three at a Lennon Wall in Kowloon denied bail by Kwun Tong magistrate""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3023893/hong-kong-man-accused-stabbing-three-lennon-wall,22/08/2019 09:26
"""China urges foreign media to ‘help right public opinion wrongs’ on Hong Kong""","""China urges foreign media to ‘help right public opinion wrongs’ on Hong Kong protests""",https://scmp.com/print/news/china/diplomacy/article/3023886/china-urges-foreign-media-help-right-public-opinion-wrongs,22/08/2019 16:03
"""Cathay Pacific staff warned over social media use and protest support""","""Cathay Pacific staff warned over social media use as airline deals with fallout from Chinese aviation authority move""",https://scmp.com/print/news/hong-kong/politics/article/3023884/cathay-pacific-staff-warned-over-social-media-use-airline,22/08/2019 16:04
"""Hotel workers forced to take unpaid leave as protests hit tourism""","""Hong Kong hotel workers paying price for protests as Mira, InterContinental force staff to take leave""",https://scmp.com/print/news/hong-kong/hong-kong-economy/article/3023830/ordinary-hongkongers-feeling-pinch-anti-government,22/08/2019 11:00
"""Why Hong Kong protesters wave US and British flags""","""Are Hong Kong protesters pro-American or British when they wave the US and UK flags? The answer is complicated""",https://scmp.com/print/news/hong-kong/politics/article/3023817/are-hong-kong-protesters-pro-american-or-british-when-they,22/08/2019 05:06
"""Medical expert urges police to draw up guidelines on tear gas use""","""Expert in respiratory medicine urges Hong Kong police to draw up tear gas guidelines after warning of dangers of improper use""",https://scmp.com/print/news/hong-kong/society/article/3023812/expert-respiratory-medicine-urges-hong-kong-police-draw-tear,21/08/2019 19:42
"""How China spends big on Facebook and Twitter content""","""How China is spending big to push its official message through Facebook and Twitter""",https://scmp.com/print/news/china/diplomacy/article/3023782/how-china-spending-big-push-its-official-message-through,21/08/2019 19:07
"""Chaos at Yuen Long MTR station as protesters confront police after sit-in""","""Chaos at Hong Kong’s Yuen Long MTR station as protesters confront police while marking one month since mob attack""",https://scmp.com/print/news/hong-kong/politics/article/3023806/chaos-mtr-station-hong-kong-protesters-confront-police,22/08/2019 07:27
"""Japan and South Korea express concerns about Hong Kong""","""Japan and South Korea raise concerns about Hong Kong protests in meeting with Chinese foreign minister""",https://scmp.com/print/news/china/diplomacy/article/3023795/japan-and-south-korea-raise-concerns-about-hong-kong-protests,21/08/2019 15:17
"""Pro-Beijing group to fight school bullying amid Hong Kong’s protest tensions""","""Pro-Beijing politicians form concern group to stop school bullying from escalating amid Hong Kong’s protest tensions""",https://scmp.com/print/news/hong-kong/politics/article/3023800/pro-beijing-politicians-form-concern-group-stop-school,21/08/2019 14:55
"""Chinese rights lawyer ‘safe’ after return from Hong Kong protests trip""","""Chinese human rights lawyer ‘safe’ after return from Hong Kong protests trip""",https://scmp.com/print/news/china/society/article/3023796/chinese-human-rights-lawyer-chen-qiushi-missing-after-return,22/08/2019 14:30
"""Trainee lawyer ordered to explain accusation of hate speech against police""","""Department of Justice demands trainee lawyer explain accusations of hate speech directed at Hong Kong police""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3023776/department-justice-demands-trainee-lawyer-explain,22/08/2019 02:11
"""Mainland journalist defends actions at Hong Kong police press call""","""Guangdong Radio and Television journalist defends actions after refusing to show credentials at Hong Kong police press call""",https://scmp.com/print/news/china/society/article/3023745/mainland-journalist-defends-actions-hong-kong-police-press-call,21/08/2019 11:38
"""China confirms detention of British consulate trade officer for 15 days""","""China confirms detention of British consulate trade officer Simon Cheng Man-kit for 15 days""",https://scmp.com/print/news/china/diplomacy/article/3023735/china-confirms-detention-british-consulate-trade-officer-simon,21/08/2019 21:59
"""Hongkongers target Malaysia’s second home programme as protests persist""","""Hongkongers’ turn to Malaysia’s second home programme as protests persist""",https://scmp.com/print/news/asia/southeast-asia/article/3023699/protest-push-factor-sees-surge-hong-kong-applications,24/11/2019 19:49
"""Mainland backlash over ‘political move’ by Twitter, Facebook amid tensions""","""Mainland Chinese backlash over ‘political decision’ by Twitter, Facebook amid US-China tensions""",https://scmp.com/print/news/china/diplomacy/article/3023636/mainland-backlash-over-political-decision-twitter-facebook,21/08/2019 03:48
"""MTR to probe leaking of ‘weak spot’ details as protests pass quietly""","""Hong Kong rail operator probes leaking of information on service ‘weak spots’ as trains run smoothly after protests kept to minimum at stations""",https://scmp.com/print/news/hong-kong/politics/article/3023657/hong-kong-protests-trains-run-smoothly-planned-disruption,22/08/2019 11:34
"""Angry residents gather at Hong Kong stations to demand tear gas answers""","""Man collapses as angry Hong Kong residents demand answers from MTR Corp over police use of tear gas in stations""",https://scmp.com/print/news/hong-kong/transport/article/3023654/man-collapses-angry-hong-kong-residents-demand-answers-mtr,21/08/2019 06:39
"""The trouble with trying to turn Hong Kong’s youth into ‘patriots’""","""The trouble with trying to turn Hong Kong’s young people into ‘patriotic youth’""",https://scmp.com/print/news/china/politics/article/3023606/trouble-trying-turn-hong-kongs-young-people-patriotic-youth,21/08/2019 06:38
"""British consulate worker in Hong Kong ‘held in mainland China’""","""British consulate worker in Hong Kong held in mainland China for 10 days, girlfriend says""",https://scmp.com/print/news/hong-kong/politics/article/3023634/british-consulate-worker-hong-kong-held-mainland-china-10,20/08/2019 22:29
"""Education Bureau to let schools decide how to deal with class boycotts""","""Education Bureau to check with schools on class boycotts but will allow institutions to decide how to deal with planned mass action by Hong Kong students""",https://scmp.com/print/news/hong-kong/education/article/3023633/education-bureau-will-check-universities-class-boycotts,21/08/2019 05:18
"""‘Why not convince Beijing one country, two systems policy works?’""","""Hong Kong protesters want to protect freedoms? Work on defending ‘one country, two systems’ first, retired judge Henry Litton says""",https://scmp.com/print/news/hong-kong/politics/article/3023630/hong-kong-protesters-want-protect-freedoms-work-defending,20/08/2019 22:58
"""Woman accused of wounding mainland reporter at airport protest denied bail""","""Hong Kong woman accused of assaulting and detaining mainland reporter during airport protest denied bail""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3023626/hong-kong-woman-accused-assaulting-and-detaining,20/08/2019 22:36
"""The ‘spammy’ Twitter accounts meant to ‘sow discord in Hong Kong’""","""The ‘spammy network’ of Chinese Twitter accounts meant to ‘sow discord in Hong Kong’""",https://scmp.com/print/news/china/diplomacy/article/3023622/spammy-network-chinese-twitter-accounts-meant-sow-discord-hong,20/08/2019 13:49
"""Hoping to end ‘political storm’, pro-democracy figure resigns from Cathay""","""Hoping to end ‘political storm’ related to Hong Kong protests, pro-democracy legislator Jeremy Tam resigns from Cathay Pacific Airways""",https://scmp.com/print/news/hong-kong/politics/article/3023617/hoping-end-political-storm-related-hong-kong-protests-pro,20/08/2019 15:25
"""Mainland Chinese tourist jailed for defacing US consulate in Hong Kong""","""Mainland Chinese tourist jailed for defacing US consulate in Hong Kong in response to so-called foreign meddling in anti-government protests""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3023597/mainland-chinese-tourist-jailed-defacing-us-consulate,20/08/2019 23:52
"""Hong Kong protests become flashpoint in information war between China, US""","""Hong Kong protests become flashpoint in information war between China and US""",https://scmp.com/print/news/china/politics/article/3023547/facebook-links-china-government-shut-down-hong-kong-protest,20/08/2019 21:11
"""Man arrested over stabbing of journalist and two others at Lennon Wall""","""Hong Kong protests: man arrested over stabbing of journalist and two other victims at Lennon Wall in Tseung Kwan O tunnel""",https://scmp.com/print/news/hong-kong/politics/article/3023538/unidentified-man-stabs-three-people-tseung-kwan-o-tunnel,20/08/2019 15:25
"""University to start public archive on Hong Kong protests""","""Chinese University to start public archive on Hong Kong protests to document the movement and preserve material for future study""",https://scmp.com/print/news/hong-kong/politics/article/3023478/chinese-university-start-public-archive-hong-kong-protests,20/08/2019 05:00
"""No trade deal if you try to intimidate China over Hong Kong, Trump warned""","""Beijing won’t make trade concessions if US plays Hong Kong card, Chinese state media says""",https://scmp.com/print/news/china/diplomacy/article/3023532/beijing-wont-make-trade-concessions-if-us-plays-hong-kong-card,20/08/2019 14:48
"""Protest inquiry should not probe police officers’ conduct: watchdog chief""","""Commission of inquiry is possible but let’s not look into individual police officers’ conduct: IPCC chief Anthony Neoh""",https://scmp.com/print/news/hong-kong/politics/article/3023480/commission-inquiry-possible-lets-not-look-individual-police,20/08/2019 03:20
"""Hong Kong leader commits to ‘creating a platform for dialogue’ over protests""","""Hong Kong protests: city’s leader Carrie Lam commits to ‘creating a platform for dialogue’ but again dismisses calls for independent inquiry into police conduct""",https://scmp.com/print/news/hong-kong/politics/article/3023512/hong-kong-protests-citys-leader-carrie-lam-commits-creating,20/08/2019 15:25
"""State media attacks Hong Kong pro-democracy figures in ‘smear campaign’""","""Chinese state media labels Hong Kong pro-democracy figures ‘new Gang of Four’ in fresh attacks""",https://scmp.com/print/news/china/politics/article/3023487/chinese-state-media-labels-hong-kong-pro-democracy-figures-new,20/08/2019 01:05
"""Withdraw Hong Kong’s extradition bill, head of police watchdog says""","""Hong Kong protests need a political solution and that should start with withdrawing extradition bill, police watchdog chief Anthony Neoh says""",https://scmp.com/print/news/hong-kong/politics/article/3023485/hong-kong-protests-need-political-solution-and-should-start,20/08/2019 03:06
"""Paul Chan’s sweeteners hit the spot""","""As Hong Kong protests continue, Paul Chan’s sweeteners were welcome news to many""",https://scmp.com/print/comment/letters/article/3023289/hong-kong-protests-continue-paul-chans-sweeteners-were-welcome-news,19/08/2019 22:39
"""Hong Kong police still seeking clues in young woman’s brutal eye injury""","""Hong Kong authorities still searching for answers over young woman’s brutal eye injury at protest outside Tsim Sha Tsui police station""",https://scmp.com/print/news/hong-kong/society/article/3023489/hong-kong-authorities-still-searching-answers-over-young,19/08/2019 22:00
"""Convoys of Ferrari-driving pro-China patriots rev up Canada protests""","""‘Worst Fast and Furious movie ever’: convoys of Ferrari-driving pro-China patriots rev up protests in Vancouver and Toronto""",https://scmp.com/print/news/china/society/article/3023499/worst-fast-and-furious-movie-ever-convoys-ferrari-driving-pro,22/08/2019 03:01
"""Facebook, Twitter say Beijing backed campaign to disrupt Hong Kong protests""","""Twitter and Facebook suspend accounts for being part of China-backed campaign to disrupt Hong Kong protests""",https://scmp.com/print/news/hong-kong/politics/article/3023495/twitter-and-facebook-suspend-accounts-being-part-china,20/08/2019 15:09
"""Pence urges China to respect Hong Kong laws amid protests""","""Mike Pence urges China to respect Hong Kong laws amid protests""",https://scmp.com/print/news/china/article/3023490/mike-pence-urges-china-respect-hong-kong-laws-amid-protests,20/08/2019 10:01
"""Compliance with mainland aviation regulator top priority for new Cathay chief""","""Cathay Pacific will bounce back, new CEO tells staff, as he makes compliance with mainland China’s aviation regulator top priority after turmoil over Hong Kong protests""",https://scmp.com/print/news/hong-kong/transport/article/3023479/cathay-pacific-will-bounce-back-new-ceo-tells-staff-he,19/08/2019 14:59
"""Great Firewall no barrier to ugly online battles over Hong Kong protests""","""China’s Great Firewall no barrier to ugly online battles over Hong Kong protests""",https://scmp.com/print/news/china/politics/article/3023472/chinas-great-firewall-no-barrier-ugly-online-battles-over-hong,19/08/2019 15:49
"""Hoax Chinese police cars on streets of Australia spark alarm""","""Hoax Chinese police cars on the streets of Australia spark alarm""",https://scmp.com/print/news/asia/australasia/article/3023461/hoax-chinese-police-cars-streets-australia-spark-alarm,19/08/2019 11:59
"""‘Now is the time to meet demands’: protesters warn Hong Kong leaders""","""‘Now is the time to meet demands’: pro-democracy lawmakers and protesters warn Hong Kong’s embattled leaders""",https://scmp.com/print/news/hong-kong/politics/article/3023460/now-time-meet-demands-pro-democracy-lawmakers-and,19/08/2019 22:51
"""Chinese state media uses Holocaust poem to liken protesters to Nazis""","""Chinese state broadcaster uses Holocaust poem to liken Hong Kong protesters to Nazis""",https://scmp.com/print/news/china/society/article/3023457/chinese-state-broadcaster-uses-holocaust-poem-liken-hong-kong,19/08/2019 11:09
"""Don’t offer Hong Kong protesters asylum, Beijing warns Taipei""","""Don’t offer Hong Kong protesters asylum, Beijing warns Taipei""",https://scmp.com/print/news/china/politics/article/3023442/dont-offer-hong-kong-protesters-asylum-beijing-warns-taipei,19/08/2019 14:59
"""Finnair joins ranks of companies seeking distance from Hong Kong unrest""","""Finnair joins ranks of companies distancing themselves from Hong Kong anti-government protests""",https://scmp.com/print/news/hong-kong/politics/article/3023440/finnair-joins-ranks-companies-distancing-themselves-hong,19/08/2019 13:20
"""Masked men armed with wooden sticks attack campaigner against parallel trading""","""Hong Kong campaigner who organises protests against parallel trading and opposes extradition bill beaten by stick-wielding gang in Sha Tin""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3023418/hong-kong-campaigner-who-organises-protests-against,19/08/2019 14:59
"""Pro-China protesters surround Vancouver church hosting Hong Kong prayers""","""Canadian police escort worshippers as ‘bullying’ pro-China protesters surround church holding prayers for Hong Kong""",https://scmp.com/print/news/china/society/article/3023369/canadian-police-escort-worshippers-bullying-pro-china-protesters,20/08/2019 10:05
"""Hong Kong protests are good for sales, says Thai luxury developer""","""Hong Kong protests are driving money into Thailand’s ultra-luxury condos, developer says""",https://scmp.com/print/news/asia/southeast-asia/article/3023363/how-hong-kongs-protests-are-driving-money-out-city-and,24/11/2019 19:48
"""MTR staff bear brunt of Hong Kong’s anti-government protests""","""Frontline MTR staff bear the brunt as Hong Kong’s anti-government protesters target railway network to vent anger against administration""",https://scmp.com/print/news/hong-kong/politics/article/3023255/frontline-mtr-staff-bear-brunt-hong-kongs-anti-government,19/08/2019 03:07
"""How Hong Kong’s police are holding city back from the brink""","""How Hong Kong’s embattled police force is holding the city back from the brink against all odds""",https://scmp.com/print/news/hong-kong/politics/article/3023324/police-story-how-hong-kongs-embattled-law-enforcers-are,19/08/2019 02:44
"""Chinese embassy tells Canada to stop meddling in Hong Kong affairs""","""Chinese embassy warns Canada to ‘immediately stop meddling’ in Hong Kong and China affairs""",https://scmp.com/print/news/china/article/3023342/chinese-embassy-warns-canada-immediately-stop-meddling-hong-kong-and,20/08/2019 10:04
"""‘Tiananmen Square’ crackdown in Hong Kong would harm trade talks, Trump says""","""Donald Trump says Tiananmen Square-style crackdown in Hong Kong would harm trade talks""",https://scmp.com/print/news/hong-kong/politics/article/3023340/us-president-donald-trump-says-tiananmen-square-style,20/08/2019 10:14
"""Three nights of tear gas-free protests as Hong Kong gives peace a chance""","""Three nights of tear gas-free protests as Hong Kong’s anti-government movement gives peace a chance""",https://scmp.com/print/news/hong-kong/politics/article/3023331/three-nights-tear-gas-free-protests-hong-kongs-anti,19/08/2019 01:05
"""Peaceful march change of strategy for Hong Kong protesters""","""Peaceful march was change of strategy for Hong Kong protesters, giving government less room to act against them""",https://scmp.com/print/news/hong-kong/politics/article/3023329/peaceful-march-was-change-strategy-hong-kong-protesters,18/08/2019 23:49
"""China unveils detailed reform plan to make Shenzhen model city for world""","""Beijing unveils detailed reform plan to make Shenzhen model city for China and the world""",https://scmp.com/print/news/china/politics/article/3023330/beijing-unveils-detailed-reform-plan-make-shenzhen-model-city,19/08/2019 12:28
"""Showing a softer side? Police release video of officer dissuading protesters""","""Showing a softer side? Hong Kong police release video of officer explaining laws to protesters and the trouble they could land in""",https://scmp.com/print/news/hong-kong/politics/article/3023327/showing-softer-side-hong-kong-police-release-video-officer,18/08/2019 16:23
"""Cathay Pacific investigating rumours of letter from staff in support of protests""","""Cathay Pacific investigating rumours of anonymous letter from staff reiterating support for Hong Kong protests""",https://scmp.com/print/news/hong-kong/politics/article/3023321/cathay-pacific-investigating-rumours-anonymous-letter-staff,18/08/2019 15:20
"""Protesters slash spending in economic boycott aimed at forcing government U-turn""","""Hong Kong protesters slash personal spending in economic boycott designed to force government into meeting extradition bill demands""",https://scmp.com/print/news/hong-kong/politics/article/3023313/hong-kong-protesters-slash-personal-spending-economic,18/08/2019 15:56
"""Hong Kong protests: rallies in Sydney, Vancouver, Toronto and London""","""Hong Kong protests: rallies held in Sydney, Vancouver, Toronto and London""",https://scmp.com/print/news/world/united-states-canada/article/3023304/hong-kong-protests-rallies-held-sydney-vancouver,18/08/2019 10:00
"""Hong Kong protests see sharp rise in applications to move to Taiwan""","""Hong Kong protests see sharp rise in number of residents wanting to move to Taiwan""",https://scmp.com/print/news/china/politics/article/3023246/hong-kong-protests-see-sharp-rise-number-residents-wanting-move,18/08/2019 15:36
